cases;deaths;countriesAndTerritories;continentExp;Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
0;0;Northern Mariana Islands;Oceania;
115;1;Norway;Europe;63.51098642
73;0;Oman;Asia;6.13066312
587;4;Pakistan;Asia;1.37464301
36;0;Palestine;Asia;3.89447029
112;1;Panama;America;41.32873654
0;0;Papua New Guinea;Oceania;0
0;0;Paraguay;America;1.22078647
280;9;Peru;America;6.66247068
414;11;Philippines;Asia;2.95791705
311;13;Poland;Europe;9.64900888
452;16;Portugal;Europe;94.09711387
38;1;Puerto Rico;America;
228;0;Qatar;Asia;46.99740932
193;9;Romania;Europe;17.92993655
954;2;Russia;Europe;4.04806233
1;0;Rwanda;Africa;0.54645077
1;0;Saint Kitts and Nevis;America;
0;0;Saint Lucia;America;6.56473098
0;0;Saint Vincent and the Grenadines;America;5.42529817
11;0;San Marino;Europe;261.2254376
138;4;Saudi Arabia;Asia;5.72245164
4;0;Senegal;Africa;0.90204182
292;7;Serbia;Europe;28.40417912
0;0;Seychelles;Africa;3.06933631
0;0;Sierra Leone;Africa;
66;0;Singapore;Asia;14.91986259
0;0;Sint Maarten;America;
49;2;Slovakia;Europe;6.29309185
24;2;Slovenia;Europe;27.82439204
0;0;Somalia;Africa;0.03885279
31;1;South Africa;Africa;2.19268784
47;6;South Korea;Asia;2.52609447
0;0;South Sudan;Africa;
5209;637;Spain;Europe;210.1835948
12;0;Sri Lanka;Asia;0.37985842
0;0;Sudan;Africa;0.02335726
0;0;Suriname;America;0.68803828
389;90;Sweden;Europe;50.69312041
552;25;Switzerland;Europe;158.6863732
0;0;Syria;Asia;0.10544734
10;0;Taiwan;Asia;0.74872083
38;0;Thailand;Asia;2.05527908
0;0;Timor Leste;Asia;0
14;0;Togo;Africa;0.49490501
1;1;Trinidad and Tobago;America;3.87105377
21;3;Tunisia;Africa;4.14717033
3148;75;Turkey;Europe;34.98370967
3;0;Turks and Caicos islands;America;20.94569828
0;0;Uganda;Africa;0.09713215
11;1;Ukraine;Europe;2.83222737
262;1;United Arab Emirates;Asia;18.9037929
3592;567;United Kingdom;Europe;75.7122079
2;0;United Republic of Tanzania;Africa;0.02068771
30561;1342;United States of America;America;97.77827516
0;0;United States Virgin Islands;America;40.16102659
4;0;Uruguay;America;7.19293325
55;0;Uzbekistan;Asia;1.05513009
11;0;Venezuela;America;0.26301182
6;0;Vietnam;Asia;0.1233645
0;0;Zambia;Africa;0.20155608
0;0;Zimbabwe;Africa;0.04779634
30;4;Afghanistan;Asia;0.85432437
6;0;Albania;Europe;9.08320107
45;20;Algeria;Africa;2.79654958
19;1;Andorra;Europe;500.1509642
1;0;Angola;Africa;0.04713231
0;0;Anguilla;America;
0;0;Antigua and Barbuda;America;12.35648458
87;7;Argentina;America;2.96556495
28;1;Armenia;Europe;20.82679678
3;0;Aruba;America;58.32000753
112;3;Australia;Oceania;14.0180612
343;23;Austria;Europe;83.05888794
76;1;Azerbaijan;Europe;6.27007981
3;1;Bahamas;America;8.21595641
55;1;Bahrain;Asia;25.65252467
41;5;Bangladesh;Asia;0.0766654
3;1;Barbados;America;15.67829532
161;0;Belarus;Europe;8.25186468
1515;277;Belgium;Europe;161.0228223
0;0;Belize;America;1.53707817
0;0;Benin;Africa;0.17794874
0;0;Bermuda;America;52.79324246
0;0;Bhutan;Asia;0.39313636
16;1;Bolivia;America;1.54606465
0;0;Bonaire, Saint Eustatius and Saba;America;
86;4;Bosnia and Herzegovina;Europe;18.69131699
0;0;Botswana;Africa;
1661;114;Brazil;America;5.45653933
0;0;British Virgin Islands;America;
0;0;Brunei Darussalam;Asia;7.15446254
28;1;Bulgaria;Europe;5.09997159
20;2;Burkina Faso;Africa;1.4024636
0;0;Burundi;Africa;
2;0;Cambodia;Asia;0.15770439
27;0;Cameroon;Africa;2.36895514
1230;57;Canada;America;42.56497775
0;0;Cape Verde;Africa;0.72735737
6;0;Cayman Islands;America;64.66711831
0;0;Central African Republic;Africa;0.1053701
0;0;Chad;Africa;0.03762491
301;6;Chile;America;22.12954968
86;2;China;Asia;0.08041659
201;4;Colombia;America;2.7850924
0;0;Congo;Africa;0.7620104
16;0;Costa Rica;America;6.06233387
26;0;Cote dIvoire;Africa;1.07323866
60;2;Croatia;Europe;22.0791385
46;2;Cuba;America;3.07054742
0;0;Curaçao;America;6.11908972
29;0;Cyprus;Europe;42.24231333
195;10;Czechia;Europe;34.01941821
19;0;Democratic Republic of the Congo;Africa;0.15554686
390;16;Denmark;Europe;59.93715899
31;0;Djibouti;Africa;12.12050245
0;0;Dominica;America;18.10383244
128;12;Dominican Republic;America;15.30874926
248;29;Ecuador;America;16.76676361
249;7;Egypt;Africa;0.95230434
0;0;El Salvador;America;1.06917898
0;0;Equatorial Guinea;Africa;0.51623104
0;0;Eritrea;Africa;0.85784948
41;2;Estonia;Europe;58.87592277
0;0;Eswatini;Africa;0.52258754
8;0;Ethiopia;Africa;0.03658143
3;0;Falkland Islands (Malvinas);America;
1;0;Faroe Islands;Europe;127.3702159
1;0;Fiji;Oceania;1.12365232
132;7;Finland;Europe;27.47412566
3777;1417;France;Europe;83.36456738
6;0;French Polynesia;Oceania;7.877258
9;0;Gabon;Africa;1.10467841
0;0;Gambia;Africa;0.04259495
8;1;Georgia;Europe;3.15255199
4003;254;Germany;Europe;86.33423205
0;0;Ghana;Africa;0.76928494
4;0;Gibraltar;Europe;290.7494215
77;2;Greece;Europe;10.15422581
0;0;Greenland;America;12.35439463
0;0;Grenada;America;9.82125319
9;0;Guam;Oceania;53.19943812
6;0;Guatemala;America;0.33558047
1;0;Guernsey;Europe;221.8154743
16;0;Guinea;Africa;1.09621254
0;0;Guinea Bissau;Africa;
2;0;Guyana;America;3.57701766
1;0;Haiti;America;0.1598142
0;0;Holy See;Europe;736.196319
7;0;Honduras;America;2.83189763
78;11;Hungary;Europe;6.84556127
24;0;Iceland;Europe;262.751722
773;35;India;Asia;0.33898857
247;12;Indonesia;Asia;0.75824322
2089;133;Iran;Asia;45.56293117
0;0;Iraq;Asia;1.81888537
345;36;Ireland;Europe;89.3104742
11;0;Isle of Man;Europe;150.1377248
344;8;Israel;Asia;85.89834017
3039;604;Italy;Europe;110.0240217
4;0;Jamaica;America;1.42456085
351;1;Japan;Asia;2.41525522
1;0;Jersey;Europe;141.0070875
0;0;Jordan;Asia;2.19765055
34;0;Kazakhstan;Asia;3.36901289
14;2;Kenya;Africa;0.27960606
19;2;Kosovo;Europe;8.17345063
78;0;Kuwait;Asia;13.12074868
42;0;Kyrgyzstan;Asia;3.55369849
0;0;Laos;Asia;0.1394806
6;1;Latvia;Europe;18.28155469
7;0;Lebanon;Asia;3.55907755
0;0;Liberia;Africa;0.2227905
1;0;Libya;Africa;0.2655865
0;0;Liechtenstein;Europe;80.77544426
37;1;Lithuania;Europe;24.01416657
127;3;Luxembourg;Europe;304.775743
8;0;Madagascar;Africa;0.24472265
3;1;Malawi;Africa;
170;1;Malaysia;Asia;7.32086212
0;0;Maldives;Asia;1.13003501
9;0;Mali;Africa;0.28487097
6;0;Malta;Europe;34.44370379
0;0;Mauritania;Africa;0.08838416
24;0;Mauritius;Africa;17.79990076
473;16;Mexico;America;3.15656148
91;3;Moldova;Europe;23.02598548
2;0;Monaco;Europe;93.69805048
0;0;Mongolia;Asia;0.15503078
8;0;Montenegro;Europe;31.18058703
0;0;Montserrat;America;100.1803246
64;10;Morocco;Africa;2.7802328
0;0;Mozambique;Africa;0.02963837
0;0;Myanmar;Asia;0.03515561
0;0;Namibia;Africa;0.52114151
0;0;Nepal;Asia;0.02097263
777;234;Netherlands;Europe;81.12410466
0;0;New Caledonia;Oceania;3.18294507
26;0;New Zealand;Oceania;16.30754525
0;0;Nicaragua;America;0.06111066
25;1;Niger;Africa;1.1625553
16;1;Nigeria;Africa;0.10449653
29;5;North Macedonia;Europe;21.71263069
0;1;Northern Mariana Islands;Oceania;
108;10;Norway;Europe;61.87816851
48;0;Oman;Asia;6.73367917
208;4;Pakistan;Asia;1.42266548
7;0;Palestine;Asia;4.03499242
149;4;Panama;America;42.52974256
1;0;Papua New Guinea;Oceania;0.01139456
2;0;Paraguay;America;1.10722494
393;15;Peru;America;7.80671773
104;14;Philippines;Asia;2.97086603
435;22;Poland;Europe;10.39427894
712;34;Portugal;Europe;98.08675365
60;2;Puerto Rico;America;
225;2;Qatar;Asia;54.05937916
360;25;Romania;Europe;18.82617583
1154;11;Russia;Europe;4.80009016
0;0;Rwanda;Africa;0.51477247
0;0;Saint Kitts and Nevis;America;20.81992656
0;0;Saint Lucia;America;6.56473098
1;0;Saint Vincent and the Grenadines;America;6.32951453
2;2;San Marino;Europe;267.0304473
272;3;Saudi Arabia;Asia;5.91796631
11;0;Senegal;Africa;0.92658717
247;3;Serbia;Europe;31.56339014
0;0;Seychelles;Africa;3.06933631
0;0;Sierra Leone;Africa;
106;0;Singapore;Asia;15.90188588
15;4;Sint Maarten;America;94.36410389
47;0;Slovakia;Europe;6.91689688
34;6;Slovenia;Europe;27.63216827
1;0;Somalia;Africa;0.04532826
63;1;South Africa;Africa;2.03557937
53;8;South Korea;Asia;2.43434297
0;0;South Sudan;Africa;
5583;743;Spain;Europe;203.8559722
7;1;Sri Lanka;Asia;0.38923764
2;0;Sudan;Africa;0.02569299
0;0;Suriname;America;0.34401914
738;84;Sweden;Europe;52.71654423
590;57;Switzerland;Europe;156.5329479
0;0;Syria;Asia;0.10544734
3;0;Taiwan;Asia;0.67300749
111;4;Thailand;Asia;2.06102409
0;0;Timor Leste;Asia;0
7;0;Togo;Africa;0.58151339
2;0;Trinidad and Tobago;America;3.58430904
22;0;Tunisia;Africa;4.12151773
3892;76;Turkey;Europe;39.31155357
0;0;Turks and Caicos islands;America;18.32748599
0;0;Uganda;Africa;0.09713215
143;7;Ukraine;Europe;3.13227072
268;1;United Arab Emirates;Asia;21.13499314
5282;1105;United Kingdom;Europe;80.12950359
0;0;United Republic of Tanzania;Africa;0.02068771
30613;1906;United States of America;America;104.4104012
3;0;United States Virgin Islands;America;26.77401773
6;1;Uruguay;America;6.58630032
107;0;Uzbekistan;Asia;1.36136038
7;2;Venezuela;America;0.26301182
0;0;Vietnam;Asia;0.11818112
0;0;Zambia;Africa;0.20155608
1;0;Zimbabwe;Africa;0.05462439
56;3;Afghanistan;Asia;0.91478425
17;0;Albania;Europe;8.87358874
104;12;Algeria;Africa;2.94984881
19;1;Andorra;Europe;493.5873033
2;0;Angola;Africa;0.05341662
0;0;Anguilla;America;20.17213556
0;0;Antigua and Barbuda;America;12.35648458
80;5;Argentina;America;2.88740623
40;1;Armenia;Europe;21.33394281
3;0;Aruba;America;56.43871696
96;5;Australia;Oceania;12.90709116
329;30;Austria;Europe;79.93204478
105;0;Azerbaijan;Europe;7.25537806
4;1;Bahamas;America;8.98620233
12;0;Bahrain;Asia;24.61667451
54;3;Bangladesh;Asia;0.10978485
0;0;Barbados;America;15.67829532
205;0;Belarus;Europe;10.36772742
1599;322;Belgium;Europe;163.8162357
1;0;Belize;America;1.53707817
0;0;Benin;Africa;0.17794874
0;1;Bermuda;America;52.79324246
0;0;Bhutan;Asia;0.26209091
54;3;Bolivia;America;1.9542952
0;0;Bonaire, Saint Eustatius and Saba;America;
35;3;Bosnia and Herzegovina;Europe;19.47895758
1;0;Botswana;Africa;
2210;133;Brazil;America;6.39376013
0;0;British Virgin Islands;America;9.98901209
0;0;Brunei Darussalam;Asia;6.4620952
16;1;Bulgaria;Europe;5.01425778
30;4;Burkina Faso;Africa;1.47627748
0;0;Burundi;Africa;
1;0;Cambodia;Asia;0.13344217
45;1;Cameroon;Africa;2.54285886
1391;55;Canada;America;42.47142247
0;0;Cape Verde;Africa;0.54551802
0;0;Cayman Islands;America;64.66711831
1;0;Central African Republic;Africa;0.12644412
1;0;Chad;Africa;0.04389573
430;5;Chile;America;23.2376101
86;2;China;Asia;0.07930066
274;5;Colombia;America;3.14663792
15;0;Congo;Africa;1.04079469
19;0;Costa Rica;America;5.96327612
35;0;Cote dIvoire;Africa;1.18211795
61;1;Croatia;Europe;22.6924479
61;1;Cuba;America;3.52936484
1;0;Curaçao;America;4.89527178
32;0;Cyprus;Europe;44.98235527
295;11;Czechia;Europe;34.34806287
3;2;Democratic Republic of the Congo;Africa;0.15900345
331;15;Denmark;Europe;63.34737666
14;0;Djibouti;Africa;12.63408306
0;0;Dominica;America;11.14081996
155;10;Dominican Republic;America;16.0071411
455;22;Ecuador;America;18.64316764
238;18;Egypt;Africa;1.11367808
25;1;El Salvador;America;1.39458128
2;0;Equatorial Guinea;Africa;0.51623104
2;0;Eritrea;Africa;0.8292545
36;3;Estonia;Europe;58.95140472
2;0;Eswatini;Africa;0.69678339
3;0;Ethiopia;Africa;0.03836589
0;0;Falkland Islands (Malvinas);America;
0;0;Faroe Islands;Europe;106.8266327
0;0;Fiji;Oceania;1.12365232
179;6;Finland;Europe;29.12329811
3881;541;France;Europe;84.78220524
4;0;French Polynesia;Oceania;9.30948673
3;0;Gabon;Africa;1.24276321
0;0;Gambia;Africa;0.04259495
15;0;Georgia;Europe;3.45279504
4974;246;Germany;Europe;86.35832286
26;1;Ghana;Africa;0.8054479
7;0;Gibraltar;Europe;278.8820981
52;2;Greece;Europe;9.91179251
0;0;Greenland;America;10.58948112
0;0;Grenada;America;9.82125319
4;0;Guam;Oceania;52.60169162
7;0;Guatemala;America;0.35833169
15;1;Guernsey;Europe;234.2247317
20;0;Guinea;Africa;1.25281433
0;0;Guinea Bissau;Africa;1.71792951
4;1;Guyana;America;4.08802018
2;0;Haiti;America;0.16869277
1;0;Holy See;Europe;858.8957055
31;1;Honduras;America;2.98580511
85;8;Hungary;Europe;7.35718768
30;0;Iceland;Europe;246.2246947
540;17;India;Asia;0.37214095
218;19;Indonesia;Asia;0.80036784
1997;121;Iran;Asia;45.31086244
171;5;Iraq;Asia;2.17757465
515;25;Ireland;Europe;95.01981958
8;0;Isle of Man;Europe;159.5952192
156;6;Israel;Asia;82.57649947
3836;540;Italy;Europe;107.7476627
0;1;Jamaica;America;1.28888839
511;4;Japan;Asia;2.75894037
0;0;Jersey;Europe;141.0070875
9;0;Jordan;Asia;2.029362
55;1;Kazakhstan;Asia;3.61697224
7;0;Kenya;Africa;0.29292064
14;1;Kosovo;Europe;8.50706086
112;0;Kuwait;Asia;15.68785168
10;0;Kyrgyzstan;Asia;3.67838966
3;0;Laos;Asia;0.18132478
29;0;Latvia;Europe;18.5419757
27;0;Lebanon;Asia;3.52990478
17;1;Liberia;Africa;0.56710308
2;0;Libya;Africa;0.29509611
1;0;Liechtenstein;Europe;72.95846579
32;0;Lithuania;Europe;22.83314198
64;2;Luxembourg;Europe;277.0836659
8;0;Madagascar;Africa;0.274386
0;0;Malawi;Africa;
156;2;Malaysia;Asia;7.27078354
0;0;Maldives;Asia;1.13003501
3;2;Mali;Africa;0.28995795
38;1;Malta;Europe;41.12983453
0;0;Mauritania;Africa;0.08838416
5;0;Mauritius;Africa;17.72114014
534;33;Mexico;America;3.45364039
118;5;Moldova;Europe;25.35084331
0;0;Monaco;Europe;93.69805048
1;0;Mongolia;Asia;0.18603694
8;0;Montenegro;Europe;31.50203638
3;0;Montserrat;America;160.2885193
91;3;Morocco;Africa;2.87893929
7;0;Mozambique;Africa;0.03951783
0;2;Myanmar;Asia;0.03515561
0;0;Namibia;Africa;0.4810537
0;0;Nepal;Asia;0.02097263
969;147;Netherlands;Europe;81.80110325
0;0;New Caledonia;Oceania;1.41464225
23;0;New Zealand;Oceania;15.26218979
0;0;Nicaragua;America;0.06111066
64;0;Niger;Africa;1.43710711
22;0;Nigeria;Africa;0.11196057
18;4;North Macedonia;Europe;21.18305433
3;0;Northern Mariana Islands;Oceania;
147;11;Norway;Europe;58.06826005
0;0;Oman;Asia;6.43217115
250;5;Pakistan;Asia;1.5076283
3;0;Palestine;Asia;4.0751416
279;4;Panama;America;45.685327
0;0;Papua New Guinea;Oceania;0.01139456
9;0;Paraguay;America;1.1782009
1388;14;Peru;America;11.63933013
106;5;Philippines;Asia;2.99121443
357;30;Poland;Europe;10.9394058
699;35;Portugal;Europe;98.72898834
47;1;Puerto Rico;America;
153;0;Qatar;Asia;59.07337775
344;27;Romania;Europe;19.85633593
1175;5;Russia;Europe;5.49384784
5;0;Rwanda;Africa;0.54645077
0;0;Saint Kitts and Nevis;America;17.03448537
0;0;Saint Lucia;America;6.01767007
0;0;Saint Vincent and the Grenadines;America;6.32951453
29;0;San Marino;Europe;290.2504862
4;0;Sao Tome and Principe;Africa;
137;0;Saudi Arabia;Asia;5.92963882
7;0;Senegal;Africa;0.88976914
219;4;Serbia;Europe;33.93279841
0;0;Seychelles;Africa;3.06933631
1;0;Sierra Leone;Africa;
142;0;Singapore;Asia;18.17604508
0;0;Sint Maarten;America;92.0050013
101;0;Slovakia;Europe;8.54979826
36;4;Slovenia;Europe;27.05549693
0;0;Somalia;Africa;0.04532826
96;5;South Africa;Africa;1.93994812
39;4;South Korea;Asia;2.3074526
1;0;South Sudan;Africa;
5745;757;Spain;Europe;197.0191571
4;1;Sri Lanka;Asia;0.40799609
0;0;Sudan;Africa;0.02569299
0;0;Suriname;America;0.34401914
654;115;Sweden;Europe;57.68224133
546;64;Switzerland;Europe;152.0973601
0;0;Syria;Asia;0.10544734
3;0;Taiwan;Asia;0.60570674
54;2;Thailand;Asia;1.97915763
0;0;Timor Leste;Asia;0
5;0;Togo;Africa;0.58151339
0;0;Trinidad and Tobago;America;3.3692505
27;1;Tunisia;Africa;3.84789
4117;87;Turkey;Europe;43.64793364
0;0;Turks and Caicos islands;America;18.32748599
1;0;Uganda;Africa;0.0880966
206;7;Ukraine;Europe;3.53460158
284;0;United Arab Emirates;Asia;23.17173098
5450;1030;United Kingdom;Europe;84.74335692
1;0;United Republic of Tanzania;Africa;0.02241168
33323;1922;United States of America;America;110.2937388
0;0;United States Virgin Islands;America;26.77401773
9;0;Uruguay;America;6.03744196
51;1;Uzbekistan;Asia;1.48567168
1;1;Venezuela;America;0.21391628
4;0;Vietnam;Asia;0.105741
0;0;Zambia;Africa;0.15116706
1;1;Zimbabwe;Africa;0.05462439
61;1;Afghanistan;Asia;1.07513436
9;1;Albania;Europe;8.20981636
94;30;Algeria;Africa;3.01720756
19;2;Andorra;Europe;471.270856
0;0;Angola;Africa;0.05027447
0;0;Anguilla;America;6.72404519
4;2;Antigua and Barbuda;America;12.35648458
99;14;Argentina;America;2.9142035
16;1;Armenia;Europe;20.5563189
5;0;Aruba;America;59.26065281
100;2;Australia;Oceania;11.84770188
279;22;Austria;Europe;70.20157979
104;1;Azerbaijan;Europe;8.00181613
1;1;Bahamas;America;8.21595641
64;0;Bahrain;Asia;26.13998357
112;1;Bangladesh;Asia;0.17295714
3;0;Barbados;America;14.63307563
420;3;Belarus;Europe;14.81103918
2240;272;Belgium;Europe;167.3080024
1;0;Belize;America;1.79325786
4;0;Benin;Africa;0.20336999
9;1;Bermuda;America;52.79324246
0;0;Bhutan;Asia;0.26209091
4;1;Bolivia;America;1.79795159
0;0;Bonaire, Saint Eustatius and Saba;America;
59;1;Bosnia and Herzegovina;Europe;20.05454108
6;0;Botswana;Africa;
1930;141;Brazil;America;7.07985504
0;0;British Virgin Islands;America;3.3296707
0;0;Brunei Darussalam;Asia;4.8465714
31;0;Bulgaria;Europe;5.14282849
29;1;Burkina Faso;Africa;1.4615147
0;0;Burundi;Africa;
1;0;Cambodia;Asia;0.12737662
0;0;Cameroon;Africa;2.48102643
1474;74;Canada;America;44.71942211
0;0;Cape Verde;Africa;0.36367868
0;0;Cayman Islands;America;60.04803843
1;0;Central African Republic;Africa;0.12644412
1;0;Chad;Africa;0.03762491
426;9;Chile;America;24.6200474
55;1;China;Asia;0.07658059
169;14;Colombia;America;3.44064196
0;0;Congo;Africa;1.04079469
37;1;Costa Rica;America;6.10195696
60;0;Cote dIvoire;Africa;1.35321396
64;1;Croatia;Europe;22.37352701
58;3;Cuba;America;3.95288863
0;0;Curaçao;America;4.89527178
38;1;Cyprus;Europe;47.72239722
257;13;Czechia;Europe;32.93019587
32;0;Democratic Republic of the Congo;Africa;0.18550403
233;19;Denmark;Europe;64.72524238
5;1;Djibouti;Africa;13.14766367
1;0;Dominica;America;6.96301248
238;10;Dominican Republic;America;17.32942966
515;30;Ecuador;America;20.50230415
139;15;Egypt;Africa;1.23819486
14;1;El Salvador;America;1.61151614
0;0;Equatorial Guinea;Africa;0.44248375
0;0;Eritrea;Africa;0.77206453
22;0;Estonia;Europe;50.49742607
0;0;Eswatini;Africa;0.52258754
1;0;Ethiopia;Africa;0.03925812
0;0;Falkland Islands (Malvinas);America;
0;0;Faroe Islands;Europe;90.39176613
0;0;Fiji;Oceania;1.12365232
118;2;Finland;Europe;29.84820908
4286;1341;France;Europe;85.32538437
0;0;French Polynesia;Oceania;7.51920082
11;0;Gabon;Africa;1.70304587
0;0;Gambia;Africa;0.04259495
7;0;Georgia;Europe;3.47781529
5323;266;Germany;Europe;85.80784788
65;0;Ghana;Africa;0.80873545
3;0;Gibraltar;Europe;261.0811132
71;3;Greece;Europe;9.91179251
0;0;Greenland;America;8.8245676
0;0;Grenada;America;4.464206
3;0;Guam;Oceania;47.22197316
39;0;Guatemala;America;0.57446826
10;0;Guernsey;Europe;243.5316746
30;0;Guinea;Africa;1.47988693
2;0;Guinea Bissau;Africa;1.71792951
0;0;Guyana;America;4.08802018
3;1;Haiti;America;0.19532847
0;0;Holy See;Europe;368.0981595
39;0;Honduras;America;3.23205708
210;11;Hungary;Europe;9.10694997
32;0;Iceland;Europe;236.9807642
678;33;India;Asia;0.41627094
337;40;Indonesia;Asia;0.88683417
1634;117;Iran;Asia;44.40027921
30;0;Iraq;Asia;2.16231128
1169;28;Ireland;Europe;113.6567542
32;0;Isle of Man;Europe;193.8786367
564;15;Israel;Asia;85.71053292
4204;612;Italy;Europe;104.5186788
0;0;Jamaica;America;1.25497028
579;3;Japan;Asia;3.13967414
13;0;Jersey;Europe;140.0794093
14;1;Jordan;Asia;1.97986536
43;2;Kazakhstan;Asia;3.67626686
5;1;Kenya;Africa;0.29101856
3;1;Kosovo;Europe;7.8398404
55;0;Kuwait;Asia;16.68616952
18;1;Kyrgyzstan;Asia;3.95894481
1;0;Laos;Asia;0.1394806
12;0;Latvia;Europe;17.96904948
7;0;Lebanon;Asia;3.12148605
0;0;Liberia;Africa;0.56710308
3;0;Libya;Africa;0.33936052
0;0;Liechtenstein;Europe;59.93016833
43;0;Lithuania;Europe;23.47733721
81;6;Luxembourg;Europe;270.7307776
0;0;Madagascar;Africa;0.25955432
0;0;Malawi;Africa;
109;2;Malaysia;Asia;6.87641474
0;0;Maldives;Asia;1.13003501
0;0;Mali;Africa;0.27978398
13;1;Malta;Europe;42.75071471
1;0;Mauritania;Africa;0.08838416
41;0;Mauritius;Africa;18.35122512
429;20;Mexico;America;3.63079035
115;2;Moldova;Europe;27.50257342
3;0;Monaco;Europe;93.69805048
0;0;Mongolia;Asia;0.15503078
3;0;Montenegro;Europe;29.73406495
0;0;Montserrat;America;160.2885193
99;4;Morocco;Africa;3.01328979
0;0;Mozambique;Africa;0.03293152
5;0;Myanmar;Asia;0.0407065
0;0;Namibia;Africa;0.32070247
0;0;Nepal;Asia;0.02097263
1213;148;Netherlands;Europe;82.92364793
0;0;New Caledonia;Oceania;1.06098169
23;1;New Zealand;Oceania;14.15411299
0;0;Nicaragua;America;0.06111066
68;0;Niger;Africa;1.71594879
12;1;Nigeria;Africa;0.11096537
46;2;North Macedonia;Europe;22.24220704
0;0;Northern Mariana Islands;Oceania;
150;8;Norway;Europe;56.37913807
38;1;Oman;Asia;6.99498612
279;3;Pakistan;Asia;1.57181217
0;0;Palestine;Asia;4.03499242
